raw_data,timestamp
"{\"event_time\": \"2022-05-08 08:42:36.228\", \"user_id\": 829, \"video_id\": 1262008, \"watch_time\": 3.196, \"duration\": 344.533, \"watch_ratio\": 0.0093, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:02.798+07:00
"{\"event_time\": \"2022-04-29 10:23:54.033\", \"user_id\": 834, \"video_id\": 1472164, \"watch_time\": 6.72, \"duration\": 9.9, \"watch_ratio\": 0.6788, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:02.893+07:00
"{\"event_time\": \"2022-05-01 01:37:33.469\", \"user_id\": 718, \"video_id\": 476157, \"watch_time\": 5.361, \"duration\": 33.833, \"watch_ratio\": 0.1585, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:02.913+07:00
"{\"event_time\": \"2022-05-06 08:33:03.811\", \"user_id\": 926, \"video_id\": 2808623, \"watch_time\": 2.104, \"duration\": 55.2, \"watch_ratio\": 0.0381, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:02.966+07:00
"{\"event_time\": \"2022-04-23 23:11:16.370\", \"user_id\": 958, \"video_id\": 2542741, \"watch_time\": 1.321, \"duration\": 30.42, \"watch_ratio\": 0.0434, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:02.998+07:00
"{\"event_time\": \"2022-04-23 02:10:49.710\", \"user_id\": 68, \"video_id\": 3426006, \"watch_time\": 2.087, \"duration\": 40.716, \"watch_ratio\": 0.0513, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.009+07:00
"{\"event_time\": \"2022-05-01 23:42:14.381\", \"user_id\": 575, \"video_id\": 4059293, \"watch_time\": 6.722, \"duration\": 8.0, \"watch_ratio\": 0.8403, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.040+07:00
"{\"event_time\": \"2022-05-01 04:30:27.406\", \"user_id\": 123, \"video_id\": 850097, \"watch_time\": 24.519, \"duration\": 174.533, \"watch_ratio\": 0.1405, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.061+07:00
"{\"event_time\": \"2022-05-04 14:16:33.040\", \"user_id\": 862, \"video_id\": 354492, \"watch_time\": 0.0, \"duration\": 8.5, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.082+07:00
"{\"event_time\": \"2022-05-08 14:51:39.635\", \"user_id\": 325, \"video_id\": 4304366, \"watch_time\": 5.604, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.093+07:00
"{\"event_time\": \"2022-04-24 11:57:51.543\", \"user_id\": 80, \"video_id\": 3077525, \"watch_time\": 9.615, \"duration\": 5.52, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.103+07:00
"{\"event_time\": \"2022-04-27 20:11:33.279\", \"user_id\": 581, \"video_id\": 4156842, \"watch_time\": 84.877, \"duration\": 258.633, \"watch_ratio\": 0.3282, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.114+07:00
"{\"event_time\": \"2022-05-04 01:16:51.706\", \"user_id\": 623, \"video_id\": 3793674, \"watch_time\": 1.308, \"duration\": 64.333, \"watch_ratio\": 0.0203, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.145+07:00
"{\"event_time\": \"2022-04-29 02:30:59.317\", \"user_id\": 793, \"video_id\": 2208580, \"watch_time\": 1.49, \"duration\": 24.933, \"watch_ratio\": 0.0598, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.166+07:00
"{\"event_time\": \"2022-05-06 11:55:52.277\", \"user_id\": 314, \"video_id\": 542099, \"watch_time\": 141.449, \"duration\": 115.431, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.187+07:00
"{\"event_time\": \"2022-05-06 12:51:34.698\", \"user_id\": 249, \"video_id\": 371172, \"watch_time\": 37.534, \"duration\": 7.566, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.198+07:00
"{\"event_time\": \"2022-05-05 02:54:24.877\", \"user_id\": 338, \"video_id\": 4237267, \"watch_time\": 6.007, \"duration\": 8.083, \"watch_ratio\": 0.7432, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.230+07:00
"{\"event_time\": \"2022-05-02 04:28:09.463\", \"user_id\": 542, \"video_id\": 422271, \"watch_time\": 4.284, \"duration\": 15.24, \"watch_ratio\": 0.2811, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.240+07:00
"{\"event_time\": \"2022-04-25 14:29:07.363\", \"user_id\": 997, \"video_id\": 2410571, \"watch_time\": 39.89, \"duration\": 50.166, \"watch_ratio\": 0.7952, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.282+07:00
"{\"event_time\": \"2022-05-04 12:08:23.981\", \"user_id\": 753, \"video_id\": 2592436, \"watch_time\": 70.705, \"duration\": 71.066, \"watch_ratio\": 0.9949, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.325+07:00
"{\"event_time\": \"2022-05-02 14:32:18.218\", \"user_id\": 438, \"video_id\": 1980361, \"watch_time\": 3.087, \"duration\": 101.067, \"watch_ratio\": 0.0305, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.346+07:00
"{\"event_time\": \"2022-05-07 11:47:01.916\", \"user_id\": 761, \"video_id\": 342697, \"watch_time\": 36.636, \"duration\": 39.583, \"watch_ratio\": 0.9255, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.367+07:00
"{\"event_time\": \"2022-04-29 15:21:22.165\", \"user_id\": 455, \"video_id\": 3393590, \"watch_time\": 0.0, \"duration\": 9.75, \"watch_ratio\": 0.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.378+07:00
"{\"event_time\": \"2022-04-26 19:04:14.932\", \"user_id\": 638, \"video_id\": 1329761, \"watch_time\": 1.741, \"duration\": 8.2, \"watch_ratio\": 0.2123, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.389+07:00
"{\"event_time\": \"2022-05-07 13:40:41.858\", \"user_id\": 4, \"video_id\": 4033026, \"watch_time\": 6.617, \"duration\": 14.133, \"watch_ratio\": 0.4682, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.410+07:00
"{\"event_time\": \"2022-04-29 06:35:06.417\", \"user_id\": 71, \"video_id\": 2367945, \"watch_time\": 0.0, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.484+07:00
"{\"event_time\": \"2022-05-07 05:29:44.299\", \"user_id\": 650, \"video_id\": 2656625, \"watch_time\": 6.306, \"duration\": 10.2, \"watch_ratio\": 0.6182, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.505+07:00
"{\"event_time\": \"2022-05-06 01:55:33.085\", \"user_id\": 68, \"video_id\": 2666739, \"watch_time\": 2.169, \"duration\": 43.551, \"watch_ratio\": 0.0498, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.612+07:00
"{\"event_time\": \"2022-04-30 22:36:03.638\", \"user_id\": 205, \"video_id\": 1274661, \"watch_time\": 22.586, \"duration\": 100.966, \"watch_ratio\": 0.2237, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.665+07:00
"{\"event_time\": \"2022-05-07 06:11:21.024\", \"user_id\": 2, \"video_id\": 205998, \"watch_time\": 5.604, \"duration\": 220.76, \"watch_ratio\": 0.0254, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.676+07:00
"{\"event_time\": \"2022-04-22 03:35:33.389\", \"user_id\": 71, \"video_id\": 4326587, \"watch_time\": 0.0, \"duration\": 11.532, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.718+07:00
"{\"event_time\": \"2022-05-04 09:57:15.080\", \"user_id\": 434, \"video_id\": 99587, \"watch_time\": 3.43, \"duration\": 48.566, \"watch_ratio\": 0.0706, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.729+07:00
"{\"event_time\": \"2022-05-02 22:45:44.301\", \"user_id\": 205, \"video_id\": 4124002, \"watch_time\": 3.248, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.771+07:00
"{\"event_time\": \"2022-05-04 08:16:49.209\", \"user_id\": 524, \"video_id\": 3308709, \"watch_time\": 1.947, \"duration\": 60.0, \"watch_ratio\": 0.0324, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.814+07:00
"{\"event_time\": \"2022-05-06 12:14:41.695\", \"user_id\": 707, \"video_id\": 224370, \"watch_time\": 0.0, \"duration\": 109.366, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.824+07:00
"{\"event_time\": \"2022-04-29 10:30:09.612\", \"user_id\": 110, \"video_id\": 4366497, \"watch_time\": 2.819, \"duration\": 12.583, \"watch_ratio\": 0.224, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:03.846+07:00
"{\"event_time\": \"2022-04-27 06:17:49.404\", \"user_id\": 410, \"video_id\": 1262584, \"watch_time\": 9.577, \"duration\": 64.2, \"watch_ratio\": 0.1492, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.016+07:00
"{\"event_time\": \"2022-04-22 04:26:42.288\", \"user_id\": 525, \"video_id\": 3128101, \"watch_time\": 3.463, \"duration\": 120.68, \"watch_ratio\": 0.0287, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.036+07:00
"{\"event_time\": \"2022-04-29 08:07:59.728\", \"user_id\": 352, \"video_id\": 2193323, \"watch_time\": 2.293, \"duration\": 174.316, \"watch_ratio\": 0.0132, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.058+07:00
"{\"event_time\": \"2022-05-03 14:35:52.597\", \"user_id\": 879, \"video_id\": 3571150, \"watch_time\": 0.374, \"duration\": 300.533, \"watch_ratio\": 0.0012, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.079+07:00
"{\"event_time\": \"2022-04-27 12:08:53.239\", \"user_id\": 986, \"video_id\": 599060, \"watch_time\": 2.008, \"duration\": 117.566, \"watch_ratio\": 0.0171, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.164+07:00
"{\"event_time\": \"2022-05-04 08:30:37.999\", \"user_id\": 534, \"video_id\": 1345773, \"watch_time\": 0.0, \"duration\": 221.233, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.175+07:00
"{\"event_time\": \"2022-04-29 16:41:34.401\", \"user_id\": 951, \"video_id\": 3406540, \"watch_time\": 1.429, \"duration\": 32.933, \"watch_ratio\": 0.0434, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.217+07:00
"{\"event_time\": \"2022-04-23 23:24:29.291\", \"user_id\": 510, \"video_id\": 4350375, \"watch_time\": 0.0, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.238+07:00
"{\"event_time\": \"2022-05-08 14:51:58.298\", \"user_id\": 977, \"video_id\": 1232243, \"watch_time\": 1.966, \"duration\": 179.733, \"watch_ratio\": 0.0109, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.250+07:00
"{\"event_time\": \"2022-05-01 02:43:32.039\", \"user_id\": 552, \"video_id\": 2631044, \"watch_time\": 1.685, \"duration\": 25.433, \"watch_ratio\": 0.0663, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.273+07:00
"{\"event_time\": \"2022-04-28 03:35:24.977\", \"user_id\": 972, \"video_id\": 1688890, \"watch_time\": 0.0, \"duration\": 105.633, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.284+07:00
"{\"event_time\": \"2022-04-29 05:14:28.908\", \"user_id\": 418, \"video_id\": 3898661, \"watch_time\": 5.115, \"duration\": 57.557, \"watch_ratio\": 0.0889, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.329+07:00
"{\"event_time\": \"2022-04-22 06:32:01.461\", \"user_id\": 601, \"video_id\": 1899053, \"watch_time\": 14.19, \"duration\": 25.52, \"watch_ratio\": 0.556, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.361+07:00
"{\"event_time\": \"2022-05-05 17:56:33.256\", \"user_id\": 739, \"video_id\": 2793950, \"watch_time\": 3.053, \"duration\": 15.7, \"watch_ratio\": 0.1945, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.371+07:00
"{\"event_time\": \"2022-04-25 03:29:26.954\", \"user_id\": 793, \"video_id\": 1254928, \"watch_time\": 1.218, \"duration\": 87.16, \"watch_ratio\": 0.014, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.382+07:00
"{\"event_time\": \"2022-04-23 09:33:58.815\", \"user_id\": 49, \"video_id\": 3503719, \"watch_time\": 4.868, \"duration\": 134.9, \"watch_ratio\": 0.0361, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.414+07:00
"{\"event_time\": \"2022-05-04 10:19:11.896\", \"user_id\": 635, \"video_id\": 3142547, \"watch_time\": 0.0, \"duration\": 11.933, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.501+07:00
"{\"event_time\": \"2022-04-25 14:45:53.116\", \"user_id\": 583, \"video_id\": 54568, \"watch_time\": 1.116, \"duration\": 15.4, \"watch_ratio\": 0.0725, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.512+07:00
"{\"event_time\": \"2022-04-29 14:35:33.522\", \"user_id\": 769, \"video_id\": 1494469, \"watch_time\": 1.283, \"duration\": 9.133, \"watch_ratio\": 0.1405, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.546+07:00
"{\"event_time\": \"2022-05-01 10:57:00.189\", \"user_id\": 490, \"video_id\": 2307037, \"watch_time\": 17.263, \"duration\": 42.366, \"watch_ratio\": 0.4075, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.558+07:00
"{\"event_time\": \"2022-05-06 09:29:07.980\", \"user_id\": 890, \"video_id\": 668645, \"watch_time\": 16.618, \"duration\": 7.0, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.623+07:00
"{\"event_time\": \"2022-05-01 05:48:43.582\", \"user_id\": 781, \"video_id\": 4140620, \"watch_time\": 0.0, \"duration\": 253.266, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.634+07:00
"{\"event_time\": \"2022-04-23 03:53:47.290\", \"user_id\": 782, \"video_id\": 4231520, \"watch_time\": 0.0, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.708+07:00
"{\"event_time\": \"2022-04-28 02:09:23.394\", \"user_id\": 15, \"video_id\": 334647, \"watch_time\": 9.647, \"duration\": 6.533, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.835+07:00
"{\"event_time\": \"2022-04-24 10:05:39.455\", \"user_id\": 552, \"video_id\": 2900138, \"watch_time\": 110.686, \"duration\": 310.533, \"watch_ratio\": 0.3564, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.879+07:00
"{\"event_time\": \"2022-05-02 08:49:41.035\", \"user_id\": 65, \"video_id\": 1311395, \"watch_time\": 2.452, \"duration\": 286.066, \"watch_ratio\": 0.0086, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.890+07:00
"{\"event_time\": \"2022-04-29 13:11:18.553\", \"user_id\": 814, \"video_id\": 3311878, \"watch_time\": 2.994, \"duration\": 9.2, \"watch_ratio\": 0.3254, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:04.902+07:00
"{\"event_time\": \"2022-04-29 05:22:01.188\", \"user_id\": 455, \"video_id\": 1978613, \"watch_time\": 1.528, \"duration\": 19.733, \"watch_ratio\": 0.0774, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.012+07:00
"{\"event_time\": \"2022-05-04 17:59:18.256\", \"user_id\": 50, \"video_id\": 2000601, \"watch_time\": 2.435, \"duration\": 49.333, \"watch_ratio\": 0.0494, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.037+07:00
"{\"event_time\": \"2022-05-02 06:01:47.555\", \"user_id\": 961, \"video_id\": 2573670, \"watch_time\": 91.711, \"duration\": 88.966, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.117+07:00
"{\"event_time\": \"2022-04-23 08:24:00.680\", \"user_id\": 587, \"video_id\": 523908, \"watch_time\": 0.0, \"duration\": 21.68, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.171+07:00
"{\"event_time\": \"2022-04-27 14:11:06.403\", \"user_id\": 211, \"video_id\": 2283114, \"watch_time\": 0.0, \"duration\": 52.52, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.184+07:00
"{\"event_time\": \"2022-05-05 23:35:35.878\", \"user_id\": 383, \"video_id\": 3618301, \"watch_time\": 35.734, \"duration\": 39.95, \"watch_ratio\": 0.8945, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.238+07:00
"{\"event_time\": \"2022-05-04 11:37:00.623\", \"user_id\": 600, \"video_id\": 2999264, \"watch_time\": 12.03, \"duration\": 43.133, \"watch_ratio\": 0.2789, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.248+07:00
"{\"event_time\": \"2022-05-04 06:33:14.203\", \"user_id\": 904, \"video_id\": 2044698, \"watch_time\": 75.291, \"duration\": 256.6, \"watch_ratio\": 0.2934, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.284+07:00
"{\"event_time\": \"2022-04-28 13:07:40.763\", \"user_id\": 684, \"video_id\": 2859959, \"watch_time\": 36.319, \"duration\": 64.599, \"watch_ratio\": 0.5622, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.316+07:00
"{\"event_time\": \"2022-04-29 15:34:51.180\", \"user_id\": 282, \"video_id\": 1011465, \"watch_time\": 0.0, \"duration\": 71.566, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.338+07:00
"{\"event_time\": \"2022-04-27 12:59:51.115\", \"user_id\": 976, \"video_id\": 3545438, \"watch_time\": 13.142, \"duration\": 117.033, \"watch_ratio\": 0.1123, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.369+07:00
"{\"event_time\": \"2022-05-03 06:25:03.774\", \"user_id\": 383, \"video_id\": 1268380, \"watch_time\": 4.423, \"duration\": 19.466, \"watch_ratio\": 0.2272, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.401+07:00
"{\"event_time\": \"2022-05-01 21:01:05.143\", \"user_id\": 812, \"video_id\": 3229910, \"watch_time\": 0.842, \"duration\": 239.4, \"watch_ratio\": 0.0035, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.412+07:00
"{\"event_time\": \"2022-04-22 07:44:53.734\", \"user_id\": 58, \"video_id\": 4171023, \"watch_time\": 5.354, \"duration\": 12.96, \"watch_ratio\": 0.4131, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.433+07:00
"{\"event_time\": \"2022-05-04 05:01:31.926\", \"user_id\": 593, \"video_id\": 2790679, \"watch_time\": 91.761, \"duration\": 90.6, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.443+07:00
"{\"event_time\": \"2022-05-02 12:17:17.908\", \"user_id\": 129, \"video_id\": 4148442, \"watch_time\": 82.837, \"duration\": 150.166, \"watch_ratio\": 0.5516, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.485+07:00
"{\"event_time\": \"2022-04-26 12:36:23.439\", \"user_id\": 793, \"video_id\": 1099988, \"watch_time\": 0.0, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.496+07:00
"{\"event_time\": \"2022-04-26 13:48:18.518\", \"user_id\": 71, \"video_id\": 4126113, \"watch_time\": 3.541, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.507+07:00
"{\"event_time\": \"2022-04-30 10:24:12.349\", \"user_id\": 697, \"video_id\": 1028659, \"watch_time\": 0.0, \"duration\": 900.5, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.548+07:00
"{\"event_time\": \"2022-05-05 12:24:31.214\", \"user_id\": 725, \"video_id\": 1828731, \"watch_time\": 0.0, \"duration\": 14.266, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.559+07:00
"{\"event_time\": \"2022-05-04 09:38:22.669\", \"user_id\": 191, \"video_id\": 3219538, \"watch_time\": 2.481, \"duration\": 6.214, \"watch_ratio\": 0.3993, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.590+07:00
"{\"event_time\": \"2022-04-29 08:18:08.476\", \"user_id\": 972, \"video_id\": 333251, \"watch_time\": 0.0, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.600+07:00
"{\"event_time\": \"2022-04-28 03:51:55.499\", \"user_id\": 831, \"video_id\": 1527752, \"watch_time\": 15.526, \"duration\": 7.2, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.611+07:00
"{\"event_time\": \"2022-05-01 03:24:43.384\", \"user_id\": 797, \"video_id\": 2694201, \"watch_time\": 1.278, \"duration\": 11.466, \"watch_ratio\": 0.1115, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.693+07:00
"{\"event_time\": \"2022-05-01 12:54:46.587\", \"user_id\": 67, \"video_id\": 3502084, \"watch_time\": 0.0, \"duration\": 87.087, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.735+07:00
"{\"event_time\": \"2022-05-08 03:47:37.396\", \"user_id\": 782, \"video_id\": 2692993, \"watch_time\": 19.927, \"duration\": 16.433, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.755+07:00
"{\"event_time\": \"2022-05-02 01:46:18.852\", \"user_id\": 759, \"video_id\": 1526086, \"watch_time\": 10.466, \"duration\": 9.65, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.766+07:00
"{\"event_time\": \"2022-05-04 01:32:02.973\", \"user_id\": 94, \"video_id\": 2502190, \"watch_time\": 2.615, \"duration\": 153.318, \"watch_ratio\": 0.0171, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.829+07:00
"{\"event_time\": \"2022-05-04 12:05:13.854\", \"user_id\": 15, \"video_id\": 2747805, \"watch_time\": 39.191, \"duration\": 101.566, \"watch_ratio\": 0.3859, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.861+07:00
"{\"event_time\": \"2022-04-25 13:38:05.075\", \"user_id\": 686, \"video_id\": 4234270, \"watch_time\": 40.479, \"duration\": 38.32, \"watch_ratio\": 1.0, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.892+07:00
"{\"event_time\": \"2022-04-25 04:12:56.991\", \"user_id\": 71, \"video_id\": 4053460, \"watch_time\": 0.0, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.934+07:00
"{\"event_time\": \"2022-04-25 08:01:50.611\", \"user_id\": 870, \"video_id\": 541569, \"watch_time\": 10.977, \"duration\": 0.0, \"watch_ratio\": null, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.944+07:00
"{\"event_time\": \"2022-04-23 00:56:20.209\", \"user_id\": 790, \"video_id\": 2594628, \"watch_time\": 22.979, \"duration\": 192.32, \"watch_ratio\": 0.1195, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.965+07:00
"{\"event_time\": \"2022-04-24 14:24:18.297\", \"user_id\": 439, \"video_id\": 224931, \"watch_time\": 0.0, \"duration\": 345.4, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:05.976+07:00
"{\"event_time\": \"2022-05-07 11:41:57.609\", \"user_id\": 852, \"video_id\": 3096952, \"watch_time\": 1.388, \"duration\": 42.959, \"watch_ratio\": 0.0323, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.028+07:00
"{\"event_time\": \"2022-05-04 11:05:45.885\", \"user_id\": 39, \"video_id\": 4080467, \"watch_time\": 4.034, \"duration\": 48.366, \"watch_ratio\": 0.0834, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.038+07:00
"{\"event_time\": \"2022-04-30 01:16:30.978\", \"user_id\": 924, \"video_id\": 453187, \"watch_time\": 43.504, \"duration\": 44.666, \"watch_ratio\": 0.974, \"is_click\": 1, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.048+07:00
"{\"event_time\": \"2022-05-01 03:19:07.381\", \"user_id\": 784, \"video_id\": 3780100, \"watch_time\": 0.0, \"duration\": 111.433, \"watch_ratio\": 0.0, \"is_click\": 0, \"is_like\": 0, \"is_share\": 0}",2026-05-03T11:45:06.059+07:00
