video_id,window_start,window_end,views_count,unique_users,avg_watch_ratio,growth_rate,engagement_count,hot_score,predicted_hot,hot_label,cache_rank,cache_priority,cache_decision,reason
956537,2022-04-23 05:00:00+07:00,2022-04-23 05:30:00+07:00,2,1,0.1031028135682356,2.0,0,0.1039538960469804,0,NOT_HOT,30756,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1795346,2022-04-25 04:30:00+07:00,2022-04-25 05:00:00+07:00,2,1,0.1031007350359459,2.0,0,0.1039534803405225,0,NOT_HOT,30757,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2167375,2022-04-22 11:30:00+07:00,2022-04-22 12:00:00+07:00,2,1,0.1030994994171295,2.0,0,0.1039532332167592,0,NOT_HOT,30758,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1561286,2022-05-02 06:30:00+07:00,2022-05-02 07:00:00+07:00,2,1,0.1030882352941176,2.0,0,0.1039509803921568,0,NOT_HOT,30759,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3914734,2022-04-25 05:30:00+07:00,2022-04-25 06:00:00+07:00,2,1,0.1030741410488245,2.0,0,0.1039481615430982,0,NOT_HOT,30760,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
186228,2022-05-07 12:30:00+07:00,2022-05-07 13:00:00+07:00,2,1,0.1030555555555555,2.0,0,0.1039444444444444,0,NOT_HOT,30761,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1603005,2022-04-27 10:30:00+07:00,2022-04-27 11:00:00+07:00,2,1,0.1030524310595065,2.0,0,0.1039438195452346,0,NOT_HOT,30762,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
4042663,2022-05-05 12:00:00+07:00,2022-05-05 12:30:00+07:00,2,1,0.103037037037037,2.0,0,0.1039407407407407,0,NOT_HOT,30763,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3127506,2022-05-04 13:30:00+07:00,2022-05-04 14:00:00+07:00,2,1,0.1030259832825763,2.0,0,0.1039385299898486,0,NOT_HOT,30764,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
517971,2022-05-06 08:30:00+07:00,2022-05-06 09:00:00+07:00,2,1,0.1030087574785398,2.0,0,0.1039350848290412,0,NOT_HOT,30765,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
644227,2022-04-29 03:30:00+07:00,2022-04-29 04:00:00+07:00,2,1,0.1030036735575884,2.0,0,0.103934068044851,0,NOT_HOT,30766,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2541588,2022-05-03 20:00:00+07:00,2022-05-03 20:30:00+07:00,2,1,0.103,2.0,0,0.1039333333333333,0,NOT_HOT,30767,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1208991,2022-04-30 19:00:00+07:00,2022-04-30 19:30:00+07:00,2,1,0.103,2.0,0,0.1039333333333333,0,NOT_HOT,30768,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3090442,2022-05-01 07:30:00+07:00,2022-05-01 08:00:00+07:00,2,1,0.1029982457072989,2.0,0,0.1039329824747931,0,NOT_HOT,30769,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
810143,2022-05-05 12:00:00+07:00,2022-05-05 12:30:00+07:00,2,1,0.1029909448458794,2.0,0,0.1039315223025092,0,NOT_HOT,30770,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3293426,2022-04-30 00:00:00+07:00,2022-04-30 00:30:00+07:00,2,1,0.1029787234042553,2.0,0,0.1039290780141843,0,NOT_HOT,30771,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1782687,2022-04-30 05:00:00+07:00,2022-04-30 05:30:00+07:00,2,1,0.1029706846767484,2.0,0,0.103927470268683,0,NOT_HOT,30772,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2617237,2022-05-07 19:30:00+07:00,2022-05-07 20:00:00+07:00,2,1,0.1029450091217096,2.0,0,0.1039223351576752,0,NOT_HOT,30773,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2989219,2022-05-07 05:00:00+07:00,2022-05-07 05:30:00+07:00,2,1,0.1029351969504447,2.0,0,0.1039203727234222,0,NOT_HOT,30774,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
208422,2022-04-22 03:30:00+07:00,2022-04-22 04:00:00+07:00,2,1,0.1029345372460496,2.0,0,0.1039202407825432,0,NOT_HOT,30775,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1412628,2022-04-30 11:30:00+07:00,2022-04-30 12:00:00+07:00,2,1,0.1029242819843342,2.0,0,0.1039181897302001,0,NOT_HOT,30776,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3708182,2022-04-26 06:00:00+07:00,2022-04-26 06:30:00+07:00,2,1,0.1029150775969489,2.0,0,0.1039163488527231,0,NOT_HOT,30777,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2326680,2022-04-23 08:00:00+07:00,2022-04-23 08:30:00+07:00,2,1,0.1029129129129129,2.0,0,0.1039159159159159,0,NOT_HOT,30778,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
4203809,2022-04-28 09:00:00+07:00,2022-04-28 09:30:00+07:00,2,1,0.1029080976863753,2.0,0,0.1039149528706084,0,NOT_HOT,30779,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3173893,2022-05-03 09:30:00+07:00,2022-05-03 10:00:00+07:00,2,1,0.1028947060429914,2.0,0,0.1039122745419316,0,NOT_HOT,30780,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2488085,2022-05-03 12:30:00+07:00,2022-05-03 13:00:00+07:00,2,1,0.1028928796031025,2.0,0,0.1039119092539538,0,NOT_HOT,30781,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3527875,2022-05-02 03:00:00+07:00,2022-05-02 03:30:00+07:00,2,1,0.1028811252268602,2.0,0,0.1039095583787053,0,NOT_HOT,30782,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
4178237,2022-04-21 20:30:00+07:00,2022-04-21 21:00:00+07:00,2,1,0.1028764303191509,2.0,0,0.1039086193971635,0,NOT_HOT,30783,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1750604,2022-04-25 16:00:00+07:00,2022-04-25 16:30:00+07:00,2,1,0.1028749195451619,2.0,0,0.1039083172423657,0,NOT_HOT,30784,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3523807,2022-05-04 05:30:00+07:00,2022-05-04 06:00:00+07:00,2,1,0.1028643111018189,2.0,0,0.1039061955536971,0,NOT_HOT,30785,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2365597,2022-04-27 04:30:00+07:00,2022-04-27 05:00:00+07:00,2,1,0.1028622540250447,2.0,0,0.1039057841383422,0,NOT_HOT,30786,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
527601,2022-05-04 07:00:00+07:00,2022-05-04 07:30:00+07:00,2,1,0.1028571428571428,2.0,0,0.1039047619047618,0,NOT_HOT,30787,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
4313745,2022-05-01 08:00:00+07:00,2022-05-01 08:30:00+07:00,2,1,0.1028464419475655,2.0,0,0.1039026217228464,0,NOT_HOT,30788,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2690690,2022-04-23 11:00:00+07:00,2022-04-23 11:30:00+07:00,2,1,0.1028451779775834,2.0,0,0.10390236892885,0,NOT_HOT,30789,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1123643,2022-05-02 08:30:00+07:00,2022-05-02 09:00:00+07:00,2,1,0.1028395667097579,2.0,0,0.1039012466752849,0,NOT_HOT,30790,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1216102,2022-04-29 11:30:00+07:00,2022-04-29 12:00:00+07:00,2,1,0.1028355387523629,2.0,0,0.1039004410838059,0,NOT_HOT,30791,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2411677,2022-05-05 02:00:00+07:00,2022-05-05 02:30:00+07:00,2,1,0.1028338762214983,2.0,0,0.1039001085776329,0,NOT_HOT,30792,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
442920,2022-05-02 02:30:00+07:00,2022-05-02 03:00:00+07:00,2,1,0.1028231028231028,2.0,0,0.1038979538979538,0,NOT_HOT,30793,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1468107,2022-04-30 16:00:00+07:00,2022-04-30 16:30:00+07:00,2,1,0.1028149424150192,2.0,0,0.1038963218163371,0,NOT_HOT,30794,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1080739,2022-04-29 03:30:00+07:00,2022-04-29 04:00:00+07:00,2,1,0.1028099173553719,2.0,0,0.1038953168044077,0,NOT_HOT,30795,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
363494,2022-05-05 05:30:00+07:00,2022-05-05 06:00:00+07:00,2,1,0.1028003875968992,2.0,0,0.1038934108527131,0,NOT_HOT,30796,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
764160,2022-05-01 00:30:00+07:00,2022-05-01 01:00:00+07:00,2,1,0.1027936258115286,2.0,0,0.103892058495639,0,NOT_HOT,30797,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
982988,2022-05-04 14:00:00+07:00,2022-05-04 14:30:00+07:00,2,1,0.1027917540181691,2.0,0,0.1038916841369671,0,NOT_HOT,30798,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1170449,2022-05-05 14:30:00+07:00,2022-05-05 15:00:00+07:00,2,1,0.102790357925493,2.0,0,0.1038914049184319,0,NOT_HOT,30799,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
747389,2022-04-27 08:00:00+07:00,2022-04-27 08:30:00+07:00,2,1,0.1027885703044312,2.0,0,0.1038910473942195,0,NOT_HOT,30800,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
895563,2022-04-25 10:30:00+07:00,2022-04-25 11:00:00+07:00,2,1,0.1027600581064864,2.0,0,0.1038853449546306,0,NOT_HOT,30801,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3556171,2022-05-05 11:30:00+07:00,2022-05-05 12:00:00+07:00,2,1,0.1027503563321543,2.0,0,0.1038834045997642,0,NOT_HOT,30802,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1254250,2022-05-04 12:00:00+07:00,2022-05-04 12:30:00+07:00,2,1,0.1027490015784979,2.0,0,0.1038831336490329,0,NOT_HOT,30803,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
669774,2022-04-24 07:00:00+07:00,2022-04-24 07:30:00+07:00,2,1,0.1027471534429784,2.0,0,0.103882764021929,0,NOT_HOT,30804,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1373536,2022-04-26 11:30:00+07:00,2022-04-26 12:00:00+07:00,2,1,0.1027403156384504,2.0,0,0.1038813964610234,0,NOT_HOT,30805,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3732743,2022-05-03 11:30:00+07:00,2022-05-03 12:00:00+07:00,2,1,0.1027397260273972,2.0,0,0.1038812785388127,0,NOT_HOT,30806,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3673530,2022-04-28 13:00:00+07:00,2022-04-28 13:30:00+07:00,2,1,0.1027378693412849,2.0,0,0.1038809072015903,0,NOT_HOT,30807,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1014433,2022-04-30 13:30:00+07:00,2022-04-30 14:00:00+07:00,2,1,0.1027368421052631,2.0,0,0.1038807017543859,0,NOT_HOT,30808,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3086120,2022-05-02 12:30:00+07:00,2022-05-02 13:00:00+07:00,2,1,0.1027359457541591,2.0,0,0.1038805224841651,0,NOT_HOT,30809,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3974782,2022-04-22 17:30:00+07:00,2022-04-22 18:00:00+07:00,2,1,0.1027330743618202,2.0,0,0.1038799482056973,0,NOT_HOT,30810,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3414928,2022-04-27 04:00:00+07:00,2022-04-27 04:30:00+07:00,2,1,0.1027283105022831,2.0,0,0.1038789954337899,0,NOT_HOT,30811,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
634304,2022-04-23 09:30:00+07:00,2022-04-23 10:00:00+07:00,2,1,0.1027131782945736,2.0,0,0.103875968992248,0,NOT_HOT,30812,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1054636,2022-04-21 23:30:00+07:00,2022-04-22 00:00:00+07:00,2,1,0.102707423580786,2.0,0,0.1038748180494905,0,NOT_HOT,30813,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3867214,2022-05-08 12:30:00+07:00,2022-05-08 13:00:00+07:00,2,1,0.1027058063590038,2.0,0,0.1038744946051341,0,NOT_HOT,30814,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3039671,2022-05-03 12:00:00+07:00,2022-05-03 12:30:00+07:00,2,1,0.1027027027027027,2.0,0,0.1038738738738738,0,NOT_HOT,30815,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2321261,2022-05-07 22:30:00+07:00,2022-05-07 23:00:00+07:00,2,1,0.1026923076923077,2.0,0,0.1038717948717948,0,NOT_HOT,30816,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
4190030,2022-05-03 05:00:00+07:00,2022-05-03 05:30:00+07:00,2,1,0.1026918060002371,2.0,0,0.1038716945333807,0,NOT_HOT,30817,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2268868,2022-04-26 04:00:00+07:00,2022-04-26 04:30:00+07:00,2,1,0.1026903553299492,2.0,0,0.1038714043993231,0,NOT_HOT,30818,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1088252,2022-05-01 14:30:00+07:00,2022-05-01 15:00:00+07:00,2,1,0.1026775041836002,2.0,0,0.1038688341700533,0,NOT_HOT,30819,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1586825,2022-05-07 09:00:00+07:00,2022-05-07 09:30:00+07:00,2,1,0.1026692931885131,2.0,0,0.1038671919710359,0,NOT_HOT,30820,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1630979,2022-05-08 10:00:00+07:00,2022-05-08 10:30:00+07:00,2,1,0.1026666666666666,2.0,0,0.1038666666666666,0,NOT_HOT,30821,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
4077252,2022-05-08 01:00:00+07:00,2022-05-08 01:30:00+07:00,2,1,0.1026475487862922,2.0,0,0.1038628430905917,0,NOT_HOT,30822,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3783390,2022-05-01 07:00:00+07:00,2022-05-01 07:30:00+07:00,2,1,0.1026391853852984,2.0,0,0.103861170410393,0,NOT_HOT,30823,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3260865,2022-05-03 13:30:00+07:00,2022-05-03 14:00:00+07:00,2,1,0.1025719223340449,2.0,0,0.1038477178001423,0,NOT_HOT,30824,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1081647,2022-04-30 12:30:00+07:00,2022-04-30 13:00:00+07:00,2,1,0.1025698574795196,2.0,0,0.1038473048292372,0,NOT_HOT,30825,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1020297,2022-05-04 09:30:00+07:00,2022-05-04 10:00:00+07:00,2,1,0.1025599026581804,2.0,0,0.1038453138649694,0,NOT_HOT,30826,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2530269,2022-04-23 08:00:00+07:00,2022-04-23 08:30:00+07:00,2,1,0.1025540787073234,2.0,0,0.103844149074798,0,NOT_HOT,30827,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2438820,2022-05-06 03:00:00+07:00,2022-05-06 03:30:00+07:00,2,1,0.1025446871896722,2.0,0,0.1038422707712677,0,NOT_HOT,30828,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
412863,2022-04-21 18:30:00+07:00,2022-04-21 19:00:00+07:00,2,1,0.1025403225806451,2.0,0,0.1038413978494623,0,NOT_HOT,30829,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2001286,2022-04-28 06:00:00+07:00,2022-04-28 06:30:00+07:00,2,1,0.1025394997761146,2.0,0,0.1038412332885562,0,NOT_HOT,30830,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2544593,2022-05-01 13:30:00+07:00,2022-05-01 14:00:00+07:00,2,1,0.1025385143142268,2.0,0,0.1038410361961786,0,NOT_HOT,30831,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
4087316,2022-04-29 12:30:00+07:00,2022-04-29 13:00:00+07:00,2,1,0.1025385143142268,2.0,0,0.1038410361961786,0,NOT_HOT,30832,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1081257,2022-04-23 02:30:00+07:00,2022-04-23 03:00:00+07:00,2,1,0.1025380710659898,2.0,0,0.1038409475465313,0,NOT_HOT,30833,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2637424,2022-04-25 14:30:00+07:00,2022-04-25 15:00:00+07:00,2,1,0.1025358613274591,2.0,0,0.1038405055988251,0,NOT_HOT,30834,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
4146196,2022-05-08 02:30:00+07:00,2022-05-08 03:00:00+07:00,2,1,0.1025267439813818,2.0,0,0.1038386821296096,0,NOT_HOT,30835,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2718337,2022-05-04 03:30:00+07:00,2022-05-04 04:00:00+07:00,2,1,0.1025214023141637,2.0,0,0.103837613796166,0,NOT_HOT,30836,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2114664,2022-04-28 10:30:00+07:00,2022-04-28 11:00:00+07:00,2,1,0.1025088369687042,2.0,0,0.1038351007270741,0,NOT_HOT,30837,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3046103,2022-05-07 04:00:00+07:00,2022-05-07 04:30:00+07:00,2,1,0.1025043402777777,2.0,0,0.1038342013888888,0,NOT_HOT,30838,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
4310915,2022-04-29 13:00:00+07:00,2022-04-29 13:30:00+07:00,2,1,0.1025,2.0,0,0.1038333333333333,0,NOT_HOT,30839,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3852302,2022-04-22 01:30:00+07:00,2022-04-22 02:00:00+07:00,2,1,0.1025,2.0,0,0.1038333333333333,0,NOT_HOT,30840,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2562115,2022-05-06 17:30:00+07:00,2022-05-06 18:00:00+07:00,2,1,0.1025,2.0,0,0.1038333333333333,0,NOT_HOT,30841,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3527660,2022-04-29 21:00:00+07:00,2022-04-29 21:30:00+07:00,2,1,0.102496899351789,2.0,0,0.1038327132036911,0,NOT_HOT,30842,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3833459,2022-04-23 05:00:00+07:00,2022-04-23 05:30:00+07:00,2,1,0.1024900622515563,2.0,0,0.1038313457836445,0,NOT_HOT,30843,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
4371658,2022-05-01 13:00:00+07:00,2022-05-01 13:30:00+07:00,2,1,0.1024778518764789,2.0,0,0.1038289037086291,0,NOT_HOT,30844,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
986937,2022-04-22 13:00:00+07:00,2022-04-22 13:30:00+07:00,2,1,0.1024770642201834,2.0,0,0.10382874617737,0,NOT_HOT,30845,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1398085,2022-04-28 05:00:00+07:00,2022-04-28 05:30:00+07:00,2,1,0.1024720050707796,2.0,0,0.1038277343474892,0,NOT_HOT,30846,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
844658,2022-04-27 22:30:00+07:00,2022-04-27 23:00:00+07:00,2,1,0.102463768115942,2.0,0,0.1038260869565217,0,NOT_HOT,30847,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1512295,2022-05-07 02:30:00+07:00,2022-05-07 03:00:00+07:00,2,1,0.1024444444444444,2.0,0,0.1038222222222222,0,NOT_HOT,30848,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1854508,2022-05-07 03:00:00+07:00,2022-05-07 03:30:00+07:00,2,1,0.1024340770791075,2.0,0,0.1038201487491548,0,NOT_HOT,30849,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
692708,2022-04-28 14:30:00+07:00,2022-04-28 15:00:00+07:00,2,1,0.1024193548387096,2.0,0,0.1038172043010752,0,NOT_HOT,30850,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1428884,2022-05-03 03:30:00+07:00,2022-05-03 04:00:00+07:00,2,1,0.1024120205614867,2.0,0,0.1038157374456306,0,NOT_HOT,30851,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3872952,2022-05-03 03:00:00+07:00,2022-05-03 03:30:00+07:00,2,1,0.1023949169110459,2.0,0,0.1038123167155425,0,NOT_HOT,30852,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3077957,2022-05-01 08:30:00+07:00,2022-05-01 09:00:00+07:00,2,1,0.1023851076207097,2.0,0,0.1038103548574752,0,NOT_HOT,30853,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3781433,2022-04-26 03:00:00+07:00,2022-04-26 03:30:00+07:00,2,1,0.5190427326232854,0.0,0,0.103808546524657,0,NOT_HOT,30854,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1208325,2022-04-26 12:30:00+07:00,2022-04-26 13:00:00+07:00,2,1,0.1023485525140545,2.0,0,0.1038030438361442,0,NOT_HOT,30855,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3826760,2022-05-07 12:00:00+07:00,2022-05-07 12:30:00+07:00,2,1,0.1023474178403756,2.0,0,0.1038028169014084,0,NOT_HOT,30856,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2793335,2022-05-03 15:30:00+07:00,2022-05-03 16:00:00+07:00,2,1,0.1023366508005192,2.0,0,0.1038006634934371,0,NOT_HOT,30857,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2470633,2022-05-03 14:30:00+07:00,2022-05-03 15:00:00+07:00,2,1,0.1023249019116787,2.0,0,0.103798313715669,0,NOT_HOT,30858,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2874162,2022-05-04 03:30:00+07:00,2022-05-04 04:00:00+07:00,2,1,0.1023081721771678,2.0,0,0.1037949677687668,0,NOT_HOT,30859,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
431113,2022-05-05 01:00:00+07:00,2022-05-05 01:30:00+07:00,2,1,0.1022999999999999,2.0,0,0.1037933333333333,0,NOT_HOT,30860,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1912347,2022-04-25 11:30:00+07:00,2022-04-25 12:00:00+07:00,2,1,0.1022957864162654,2.0,0,0.1037924906165864,0,NOT_HOT,30861,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
589848,2022-04-30 23:30:00+07:00,2022-05-01 00:00:00+07:00,2,1,0.1022866880672135,2.0,0,0.103790670946776,0,NOT_HOT,30862,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
890025,2022-04-24 09:30:00+07:00,2022-04-24 10:00:00+07:00,2,1,0.1022857142857142,2.0,0,0.1037904761904761,0,NOT_HOT,30863,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2503394,2022-05-06 12:30:00+07:00,2022-05-06 13:00:00+07:00,2,1,0.1022800325718938,2.0,0,0.103789339847712,0,NOT_HOT,30864,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3397923,2022-05-05 17:00:00+07:00,2022-05-05 17:30:00+07:00,2,1,0.1022633833903146,2.0,0,0.1037860100113962,0,NOT_HOT,30865,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
4324908,2022-04-26 02:00:00+07:00,2022-04-26 02:30:00+07:00,2,1,0.1022584905021501,2.0,0,0.1037850314337633,0,NOT_HOT,30866,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2671100,2022-05-02 07:00:00+07:00,2022-05-02 07:30:00+07:00,2,1,0.1022346368715084,2.0,0,0.103780260707635,0,NOT_HOT,30867,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3729126,2022-05-04 12:00:00+07:00,2022-05-04 12:30:00+07:00,2,1,0.1022330244569345,2.0,0,0.1037799382247202,0,NOT_HOT,30868,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1804590,2022-05-08 10:00:00+07:00,2022-05-08 10:30:00+07:00,2,1,0.1022281939312507,2.0,0,0.1037789721195834,0,NOT_HOT,30869,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1371239,2022-04-30 03:00:00+07:00,2022-04-30 03:30:00+07:00,2,1,0.1022222222222222,2.0,0,0.1037777777777777,0,NOT_HOT,30870,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2576686,2022-04-30 22:30:00+07:00,2022-04-30 23:00:00+07:00,2,1,0.102219636164496,2.0,0,0.1037772605662325,0,NOT_HOT,30871,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3495521,2022-05-04 11:30:00+07:00,2022-05-04 12:00:00+07:00,2,1,0.102187759623373,2.0,0,0.1037708852580079,0,NOT_HOT,30872,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2537315,2022-05-02 10:30:00+07:00,2022-05-02 11:00:00+07:00,2,1,0.1021737924915432,2.0,0,0.1037680918316419,0,NOT_HOT,30873,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
214459,2022-05-05 09:00:00+07:00,2022-05-05 09:30:00+07:00,2,1,0.1021716101694915,2.0,0,0.1037676553672316,0,NOT_HOT,30874,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
1785217,2022-04-26 12:30:00+07:00,2022-04-26 13:00:00+07:00,2,1,0.1021646921164253,2.0,0,0.1037662717566183,0,NOT_HOT,30875,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
602737,2022-04-25 09:30:00+07:00,2022-04-25 10:00:00+07:00,2,1,0.1021437994722955,2.0,0,0.1037620932277924,0,NOT_HOT,30876,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
3399738,2022-04-29 14:30:00+07:00,2022-04-29 15:00:00+07:00,2,1,0.1021336510343333,2.0,0,0.1037600635402,0,NOT_HOT,30877,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
2220373,2022-04-24 11:00:00+07:00,2022-04-24 11:30:00+07:00,2,1,0.10211919712149,2.0,0,0.1037571727576313,0,NOT_HOT,30878,LOW,NO_CACHE,Low trending signal; do not cache to avoid wasting resources.
