event_time,user_id,video_id,watch_time,duration,watch_ratio,is_click,is_like,is_share,timestamp
2022-05-08 09:57:53.201,39,187739,1.395,7.633,0.1828,0,0,0,2026-05-03T11:44:08.871+07:00
2022-05-03 00:12:25.401,995,3915011,2.188,60.066,0.0364,0,0,0,2026-05-03T11:44:08.892+07:00
2022-04-22 04:32:13.986,156,2545873,6.881,261.2,0.0263,0,0,0,2026-05-03T11:44:08.902+07:00
2022-05-01 06:35:35.842,153,3394845,3.622,9.966,0.3634,0,0,0,2026-05-03T11:44:08.913+07:00
2022-05-05 00:20:57.091,269,1730007,42.988,42.283,1.0,1,0,0,2026-05-03T11:44:08.944+07:00
2022-04-29 14:01:07.903,628,2229773,14.121,14.866,0.9499,1,0,0,2026-05-03T11:44:08.954+07:00
2022-05-08 06:51:20.189,428,1641117,27.02,34.0,0.7947,1,0,0,2026-05-03T11:44:08.975+07:00
2022-05-02 09:25:43.237,366,792209,41.509,73.4,0.5655,1,0,0,2026-05-03T11:44:09.068+07:00
2022-04-26 13:03:55.546,299,306555,1.635,137.566,0.0119,0,0,0,2026-05-03T11:44:09.130+07:00
2022-04-25 04:29:57.488,589,956061,173.555,172.6,1.0,1,0,0,2026-05-03T11:44:09.140+07:00
2022-05-03 16:27:43.154,725,3118820,1.423,0.0,0.0,0,0,0,2026-05-03T11:44:09.171+07:00
2022-04-22 09:02:10.603,175,2779888,0.0,16.76,0.0,0,0,0,2026-05-03T11:44:09.202+07:00
2022-04-23 16:57:08.367,286,1296593,0.0,131.2,0.0,0,0,0,2026-05-03T11:44:09.223+07:00
2022-05-03 12:01:38.148,856,3219008,4.014,0.0,0.0,1,0,0,2026-05-03T11:44:09.306+07:00
2022-04-26 10:19:28.393,619,1295009,0.662,24.433,0.0271,0,0,0,2026-05-03T11:44:09.347+07:00
2022-04-26 12:34:08.126,858,3676425,1.468,7.0,0.2097,0,0,0,2026-05-03T11:44:09.358+07:00
2022-04-24 18:55:30.507,715,3844641,55.735,204.233,0.2729,1,0,0,2026-05-03T11:44:09.368+07:00
2022-05-03 16:25:46.660,716,1871873,1.193,15.3,0.078,0,0,0,2026-05-03T11:44:09.379+07:00
2022-04-28 02:12:00.481,523,2117030,0.749,92.583,0.0081,0,0,0,2026-05-03T11:44:09.389+07:00
2022-04-26 08:52:36.850,543,2422515,1.936,117.4,0.0165,1,0,0,2026-05-03T11:44:09.410+07:00
2022-05-05 00:36:34.296,837,2073760,11.109,19.9,0.5582,1,0,0,2026-05-03T11:44:09.462+07:00
2022-04-26 00:54:58.436,809,1363623,13.856,10.8,1.0,1,0,0,2026-05-03T11:44:09.472+07:00
2022-04-26 11:20:38.988,455,697375,12.01,7.2,1.0,1,0,0,2026-05-03T11:44:09.544+07:00
2022-05-07 06:41:41.676,976,2418559,4.652,13.2,0.3524,0,0,0,2026-05-03T11:44:09.565+07:00
2022-05-07 18:11:11.213,829,1639808,0.0,11.933,0.0,0,0,0,2026-05-03T11:44:09.575+07:00
2022-05-05 22:50:32.312,879,817236,0.211,10.785,0.0196,0,0,0,2026-05-03T11:44:09.596+07:00
2022-04-27 15:29:27.898,315,4117864,12.088,180.266,0.0671,1,0,0,2026-05-03T11:44:09.606+07:00
2022-04-23 12:31:07.736,213,1505011,76.496,58.616,1.0,1,0,0,2026-05-03T11:44:09.637+07:00
2022-04-30 09:34:39.825,202,552058,1.004,0.0,0.0,0,0,0,2026-05-03T11:44:09.648+07:00
2022-05-04 04:03:17.040,541,2569344,98.313,102.583,0.9584,1,0,1,2026-05-03T11:44:09.669+07:00
2022-05-02 15:34:14.572,232,2217411,8.396,10.439,0.8043,1,0,0,2026-05-03T11:44:09.712+07:00
2022-04-25 01:15:41.113,995,3345782,0.0,27.066,0.0,0,0,0,2026-05-03T11:44:09.765+07:00
2022-05-06 23:27:18.256,246,2710493,0.0,27.783,0.0,0,0,0,2026-05-03T11:44:09.776+07:00
2022-04-22 03:00:31.920,527,3359124,8.695,11.9,0.7307,1,0,0,2026-05-03T11:45:02.623+07:00
2022-05-08 08:33:20.661,176,742485,0.0,17.466,0.0,0,0,0,2026-05-03T11:45:02.633+07:00
2022-04-25 05:56:06.479,956,2283155,5.153,7.166,0.7191,0,0,0,2026-05-03T11:45:02.664+07:00
2022-04-28 09:17:05.005,101,2839486,66.014,59.859,1.0,1,0,0,2026-05-03T11:45:02.684+07:00
2022-04-23 17:18:44.449,447,1039073,0.0,17.9,0.0,0,0,0,2026-05-03T11:45:02.726+07:00
2022-04-24 18:23:19.239,15,4034314,0.0,85.1,0.0,0,0,0,2026-05-03T11:45:02.736+07:00
2022-05-07 05:06:33.737,176,2020839,0.0,0.0,0.0,0,0,0,2026-05-03T11:45:02.757+07:00
2022-04-26 09:13:01.740,924,2277841,0.0,98.44,0.0,0,0,0,2026-05-03T11:45:02.767+07:00
2022-05-08 08:42:36.228,829,1262008,3.196,344.533,0.0093,0,0,0,2026-05-03T11:45:02.798+07:00
2022-04-29 10:23:54.033,834,1472164,6.72,9.9,0.6788,0,0,0,2026-05-03T11:45:02.893+07:00
2022-05-01 01:37:33.469,718,476157,5.361,33.833,0.1585,0,0,0,2026-05-03T11:45:02.913+07:00
2022-05-06 08:33:03.811,926,2808623,2.104,55.2,0.0381,0,0,0,2026-05-03T11:45:02.966+07:00
2022-04-23 23:11:16.370,958,2542741,1.321,30.42,0.0434,0,0,0,2026-05-03T11:45:02.998+07:00
2022-04-23 02:10:49.710,68,3426006,2.087,40.716,0.0513,0,0,0,2026-05-03T11:45:03.009+07:00
2022-05-01 23:42:14.381,575,4059293,6.722,8.0,0.8403,0,0,0,2026-05-03T11:45:03.040+07:00
2022-05-01 04:30:27.406,123,850097,24.519,174.533,0.1405,1,0,0,2026-05-03T11:45:03.061+07:00
2022-05-04 14:16:33.040,862,354492,0.0,8.5,0.0,0,0,0,2026-05-03T11:45:03.082+07:00
2022-05-08 14:51:39.635,325,4304366,5.604,0.0,0.0,0,0,0,2026-05-03T11:45:03.093+07:00
2022-04-24 11:57:51.543,80,3077525,9.615,5.52,1.0,1,0,0,2026-05-03T11:45:03.103+07:00
2022-04-27 20:11:33.279,581,4156842,84.877,258.633,0.3282,1,0,0,2026-05-03T11:45:03.114+07:00
2022-05-04 01:16:51.706,623,3793674,1.308,64.333,0.0203,0,0,0,2026-05-03T11:45:03.145+07:00
2022-04-29 02:30:59.317,793,2208580,1.49,24.933,0.0598,0,0,0,2026-05-03T11:45:03.166+07:00
2022-05-06 11:55:52.277,314,542099,141.449,115.431,1.0,1,0,0,2026-05-03T11:45:03.187+07:00
2022-05-06 12:51:34.698,249,371172,37.534,7.566,1.0,1,0,0,2026-05-03T11:45:03.198+07:00
2022-05-05 02:54:24.877,338,4237267,6.007,8.083,0.7432,0,0,0,2026-05-03T11:45:03.230+07:00
2022-05-02 04:28:09.463,542,422271,4.284,15.24,0.2811,0,0,0,2026-05-03T11:45:03.240+07:00
2022-04-25 14:29:07.363,997,2410571,39.89,50.166,0.7952,1,0,0,2026-05-03T11:45:03.282+07:00
2022-05-04 12:08:23.981,753,2592436,70.705,71.066,0.9949,1,0,0,2026-05-03T11:45:03.325+07:00
2022-05-02 14:32:18.218,438,1980361,3.087,101.067,0.0305,0,0,0,2026-05-03T11:45:03.346+07:00
2022-05-07 11:47:01.916,761,342697,36.636,39.583,0.9255,1,0,0,2026-05-03T11:45:03.367+07:00
2022-04-29 15:21:22.165,455,3393590,0.0,9.75,0.0,1,0,0,2026-05-03T11:45:03.378+07:00
2022-04-26 19:04:14.932,638,1329761,1.741,8.2,0.2123,0,0,0,2026-05-03T11:45:03.389+07:00
2022-05-07 13:40:41.858,4,4033026,6.617,14.133,0.4682,0,0,0,2026-05-03T11:45:03.410+07:00
2022-04-29 06:35:06.417,71,2367945,0.0,0.0,0.0,0,0,0,2026-05-03T11:45:03.484+07:00
2022-05-07 05:29:44.299,650,2656625,6.306,10.2,0.6182,0,0,0,2026-05-03T11:45:03.505+07:00
2022-05-06 01:55:33.085,68,2666739,2.169,43.551,0.0498,0,0,0,2026-05-03T11:45:03.612+07:00
2022-04-30 22:36:03.638,205,1274661,22.586,100.966,0.2237,1,0,0,2026-05-03T11:45:03.665+07:00
2022-05-07 06:11:21.024,2,205998,5.604,220.76,0.0254,0,0,0,2026-05-03T11:45:03.676+07:00
2022-04-22 03:35:33.389,71,4326587,0.0,11.532,0.0,0,0,0,2026-05-03T11:45:03.718+07:00
2022-05-04 09:57:15.080,434,99587,3.43,48.566,0.0706,0,0,0,2026-05-03T11:45:03.729+07:00
2022-05-02 22:45:44.301,205,4124002,3.248,0.0,0.0,0,0,0,2026-05-03T11:45:03.771+07:00
2022-05-04 08:16:49.209,524,3308709,1.947,60.0,0.0324,0,0,0,2026-05-03T11:45:03.814+07:00
2022-05-06 12:14:41.695,707,224370,0.0,109.366,0.0,0,0,0,2026-05-03T11:45:03.824+07:00
2022-04-29 10:30:09.612,110,4366497,2.819,12.583,0.224,1,0,0,2026-05-03T11:45:03.846+07:00
2022-04-27 06:17:49.404,410,1262584,9.577,64.2,0.1492,1,0,0,2026-05-03T11:45:04.016+07:00
2022-04-22 04:26:42.288,525,3128101,3.463,120.68,0.0287,0,0,0,2026-05-03T11:45:04.036+07:00
2022-04-29 08:07:59.728,352,2193323,2.293,174.316,0.0132,0,0,0,2026-05-03T11:45:04.058+07:00
2022-05-03 14:35:52.597,879,3571150,0.374,300.533,0.0012,0,0,0,2026-05-03T11:45:04.079+07:00
2022-04-27 12:08:53.239,986,599060,2.008,117.566,0.0171,0,0,0,2026-05-03T11:45:04.164+07:00
2022-05-04 08:30:37.999,534,1345773,0.0,221.233,0.0,0,0,0,2026-05-03T11:45:04.175+07:00
2022-04-29 16:41:34.401,951,3406540,1.429,32.933,0.0434,0,0,0,2026-05-03T11:45:04.217+07:00
2022-04-23 23:24:29.291,510,4350375,0.0,0.0,0.0,0,0,0,2026-05-03T11:45:04.238+07:00
2022-05-08 14:51:58.298,977,1232243,1.966,179.733,0.0109,0,0,0,2026-05-03T11:45:04.250+07:00
2022-05-01 02:43:32.039,552,2631044,1.685,25.433,0.0663,0,0,0,2026-05-03T11:45:04.273+07:00
2022-04-28 03:35:24.977,972,1688890,0.0,105.633,0.0,0,0,0,2026-05-03T11:45:04.284+07:00
2022-04-29 05:14:28.908,418,3898661,5.115,57.557,0.0889,0,0,0,2026-05-03T11:45:04.329+07:00
2022-04-22 06:32:01.461,601,1899053,14.19,25.52,0.556,1,0,0,2026-05-03T11:45:04.361+07:00
2022-05-05 17:56:33.256,739,2793950,3.053,15.7,0.1945,0,0,0,2026-05-03T11:45:04.371+07:00
2022-04-25 03:29:26.954,793,1254928,1.218,87.16,0.014,0,0,0,2026-05-03T11:45:04.382+07:00
2022-04-23 09:33:58.815,49,3503719,4.868,134.9,0.0361,0,0,0,2026-05-03T11:45:04.414+07:00
2022-05-04 10:19:11.896,635,3142547,0.0,11.933,0.0,0,0,0,2026-05-03T11:45:04.501+07:00
2022-04-25 14:45:53.116,583,54568,1.116,15.4,0.0725,0,0,0,2026-05-03T11:45:04.512+07:00
2022-04-29 14:35:33.522,769,1494469,1.283,9.133,0.1405,0,0,0,2026-05-03T11:45:04.546+07:00
2022-05-01 10:57:00.189,490,2307037,17.263,42.366,0.4075,1,0,0,2026-05-03T11:45:04.558+07:00
2022-05-06 09:29:07.980,890,668645,16.618,7.0,1.0,1,0,0,2026-05-03T11:45:04.623+07:00
2022-05-01 05:48:43.582,781,4140620,0.0,253.266,0.0,0,0,0,2026-05-03T11:45:04.634+07:00
2022-04-23 03:53:47.290,782,4231520,0.0,0.0,0.0,0,0,0,2026-05-03T11:45:04.708+07:00
2022-04-28 02:09:23.394,15,334647,9.647,6.533,1.0,1,0,0,2026-05-03T11:45:04.835+07:00
2022-04-24 10:05:39.455,552,2900138,110.686,310.533,0.3564,1,0,0,2026-05-03T11:45:04.879+07:00
2022-05-02 08:49:41.035,65,1311395,2.452,286.066,0.0086,1,0,0,2026-05-03T11:45:04.890+07:00
2022-04-29 13:11:18.553,814,3311878,2.994,9.2,0.3254,0,0,0,2026-05-03T11:45:04.902+07:00
2022-04-29 05:22:01.188,455,1978613,1.528,19.733,0.0774,0,0,0,2026-05-03T11:45:05.012+07:00
2022-05-04 17:59:18.256,50,2000601,2.435,49.333,0.0494,0,0,0,2026-05-03T11:45:05.037+07:00
2022-05-02 06:01:47.555,961,2573670,91.711,88.966,1.0,1,0,0,2026-05-03T11:45:05.117+07:00
2022-04-23 08:24:00.680,587,523908,0.0,21.68,0.0,0,0,0,2026-05-03T11:45:05.171+07:00
2022-04-27 14:11:06.403,211,2283114,0.0,52.52,0.0,0,0,0,2026-05-03T11:45:05.184+07:00
2022-05-05 23:35:35.878,383,3618301,35.734,39.95,0.8945,1,0,0,2026-05-03T11:45:05.238+07:00
2022-05-04 11:37:00.623,600,2999264,12.03,43.133,0.2789,1,0,0,2026-05-03T11:45:05.248+07:00
2022-05-04 06:33:14.203,904,2044698,75.291,256.6,0.2934,1,0,0,2026-05-03T11:45:05.284+07:00
2022-04-28 13:07:40.763,684,2859959,36.319,64.599,0.5622,1,0,0,2026-05-03T11:45:05.316+07:00
2022-04-29 15:34:51.180,282,1011465,0.0,71.566,0.0,0,0,0,2026-05-03T11:45:05.338+07:00
2022-04-27 12:59:51.115,976,3545438,13.142,117.033,0.1123,1,0,0,2026-05-03T11:45:05.369+07:00
2022-05-03 06:25:03.774,383,1268380,4.423,19.466,0.2272,0,0,0,2026-05-03T11:45:05.401+07:00
2022-05-01 21:01:05.143,812,3229910,0.842,239.4,0.0035,1,0,0,2026-05-03T11:45:05.412+07:00
2022-04-22 07:44:53.734,58,4171023,5.354,12.96,0.4131,0,0,0,2026-05-03T11:45:05.433+07:00
2022-05-04 05:01:31.926,593,2790679,91.761,90.6,1.0,1,0,0,2026-05-03T11:45:05.443+07:00
2022-05-02 12:17:17.908,129,4148442,82.837,150.166,0.5516,1,0,0,2026-05-03T11:45:05.485+07:00
2022-04-26 12:36:23.439,793,1099988,0.0,0.0,0.0,0,0,0,2026-05-03T11:45:05.496+07:00
2022-04-26 13:48:18.518,71,4126113,3.541,0.0,0.0,1,0,0,2026-05-03T11:45:05.507+07:00
2022-04-30 10:24:12.349,697,1028659,0.0,900.5,0.0,0,0,0,2026-05-03T11:45:05.548+07:00
2022-05-05 12:24:31.214,725,1828731,0.0,14.266,0.0,0,0,0,2026-05-03T11:45:05.559+07:00
2022-05-04 09:38:22.669,191,3219538,2.481,6.214,0.3993,0,0,0,2026-05-03T11:45:05.590+07:00
2022-04-29 08:18:08.476,972,333251,0.0,0.0,0.0,0,0,0,2026-05-03T11:45:05.600+07:00
2022-04-28 03:51:55.499,831,1527752,15.526,7.2,1.0,1,0,0,2026-05-03T11:45:05.611+07:00
2022-05-01 03:24:43.384,797,2694201,1.278,11.466,0.1115,0,0,0,2026-05-03T11:45:05.693+07:00
2022-05-01 12:54:46.587,67,3502084,0.0,87.087,0.0,0,0,0,2026-05-03T11:45:05.735+07:00
2022-05-08 03:47:37.396,782,2692993,19.927,16.433,1.0,1,0,0,2026-05-03T11:45:05.755+07:00
2022-05-02 01:46:18.852,759,1526086,10.466,9.65,1.0,1,0,0,2026-05-03T11:45:05.766+07:00
2022-05-04 01:32:02.973,94,2502190,2.615,153.318,0.0171,0,0,0,2026-05-03T11:45:05.829+07:00
2022-05-04 12:05:13.854,15,2747805,39.191,101.566,0.3859,1,0,0,2026-05-03T11:45:05.861+07:00
2022-04-25 13:38:05.075,686,4234270,40.479,38.32,1.0,1,0,0,2026-05-03T11:45:05.892+07:00
2022-04-25 04:12:56.991,71,4053460,0.0,0.0,0.0,0,0,0,2026-05-03T11:45:05.934+07:00
2022-04-25 08:01:50.611,870,541569,10.977,0.0,0.0,1,0,0,2026-05-03T11:45:05.944+07:00
2022-04-23 00:56:20.209,790,2594628,22.979,192.32,0.1195,1,0,0,2026-05-03T11:45:05.965+07:00
2022-04-24 14:24:18.297,439,224931,0.0,345.4,0.0,0,0,0,2026-05-03T11:45:05.976+07:00
2022-05-07 11:41:57.609,852,3096952,1.388,42.959,0.0323,0,0,0,2026-05-03T11:45:06.028+07:00
2022-05-04 11:05:45.885,39,4080467,4.034,48.366,0.0834,0,0,0,2026-05-03T11:45:06.038+07:00
2022-04-30 01:16:30.978,924,453187,43.504,44.666,0.974,1,0,0,2026-05-03T11:45:06.048+07:00
2022-05-01 03:19:07.381,784,3780100,0.0,111.433,0.0,0,0,0,2026-05-03T11:45:06.059+07:00
2022-04-30 07:19:20.000,191,1563019,11.681,6.12,1.0,1,0,0,2026-05-03T11:45:06.162+07:00
2022-05-03 08:17:32.299,136,3056228,64.057,66.88,0.9578,1,0,0,2026-05-03T11:45:06.267+07:00
2022-04-23 18:09:30.611,664,2996459,0.0,11.935,0.0,0,0,0,2026-05-03T11:45:06.383+07:00
2022-04-30 08:13:05.944,919,2771392,86.183,84.866,1.0,1,0,0,2026-05-03T11:45:06.446+07:00
2022-05-03 11:25:07.436,627,1831084,2.097,24.6,0.0852,0,0,0,2026-05-03T11:45:06.478+07:00
2022-05-02 05:54:42.244,286,3005695,0.0,11.35,0.0,0,0,0,2026-05-03T11:45:06.489+07:00
2022-05-02 21:53:10.786,205,3444041,0.0,0.0,0.0,0,0,0,2026-05-03T11:45:06.520+07:00
2022-05-08 03:37:41.196,679,3316157,8.85,16.5,0.5364,1,0,0,2026-05-03T11:45:06.542+07:00
2022-04-29 11:37:33.161,372,1258227,0.0,93.166,0.0,0,0,0,2026-05-03T11:45:06.576+07:00
2022-04-23 02:49:39.844,594,975341,0.0,8.033,0.0,0,0,0,2026-05-03T11:45:06.587+07:00
2022-05-03 06:09:28.640,372,4122749,202.006,207.116,0.9753,1,0,0,2026-05-03T11:45:06.621+07:00
2022-05-04 22:14:10.714,80,3992850,16.134,8.15,1.0,1,0,0,2026-05-03T11:45:06.669+07:00
2022-05-03 05:09:11.023,707,270486,66.367,246.48,0.2693,1,0,0,2026-05-03T11:45:06.682+07:00
2022-04-29 04:52:12.280,659,1688789,30.352,15.6,1.0,1,0,0,2026-05-03T11:45:06.693+07:00
2022-04-27 17:11:22.363,546,1847117,25.109,157.333,0.1596,1,0,0,2026-05-03T11:45:06.706+07:00
2022-04-22 18:02:52.333,110,1824514,6.696,95.4,0.0702,0,0,0,2026-05-03T11:45:06.727+07:00
2022-04-27 12:27:08.614,566,1080920,30.862,102.216,0.3019,1,0,0,2026-05-03T11:45:06.748+07:00
2022-04-22 11:28:00.495,435,3245012,18.316,6.0,1.0,1,0,0,2026-05-03T11:45:06.773+07:00
2022-05-07 22:58:20.582,322,4203589,0.0,46.01,0.0,0,0,0,2026-05-03T11:45:06.783+07:00
2022-05-05 06:46:31.469,159,1765667,26.646,8.392,1.0,1,0,0,2026-05-03T11:45:06.859+07:00
2022-04-29 00:46:32.525,879,1990901,0.256,6.88,0.0372,0,0,0,2026-05-03T11:45:06.880+07:00
2022-05-02 23:25:24.586,614,2138780,4.337,111.944,0.0387,0,0,0,2026-05-03T11:45:06.912+07:00
2022-05-08 09:57:53.201,39,187739,1.395,7.633,0.1828,0,0,0,2026-05-03T11:45:06.996+07:00
2022-05-03 00:12:25.401,995,3915011,2.188,60.066,0.0364,0,0,0,2026-05-03T11:45:07.017+07:00
2022-04-22 04:32:13.986,156,2545873,6.881,261.2,0.0263,0,0,0,2026-05-03T11:45:07.028+07:00
2022-05-01 06:35:35.842,153,3394845,3.622,9.966,0.3634,0,0,0,2026-05-03T11:45:07.039+07:00
2022-05-05 00:20:57.091,269,1730007,42.988,42.283,1.0,1,0,0,2026-05-03T11:45:07.070+07:00
2022-04-29 14:01:07.903,628,2229773,14.121,14.866,0.9499,1,0,0,2026-05-03T11:45:07.083+07:00
2022-05-08 06:51:20.189,428,1641117,27.02,34.0,0.7947,1,0,0,2026-05-03T11:45:07.105+07:00
2022-05-02 09:25:43.237,366,792209,41.509,73.4,0.5655,1,0,0,2026-05-03T11:45:07.200+07:00
2022-04-26 13:03:55.546,299,306555,1.635,137.566,0.0119,0,0,0,2026-05-03T11:45:07.262+07:00
2022-04-25 04:29:57.488,589,956061,173.555,172.6,1.0,1,0,0,2026-05-03T11:45:07.272+07:00
2022-05-03 16:27:43.154,725,3118820,1.423,0.0,0.0,0,0,0,2026-05-03T11:45:07.303+07:00
2022-04-22 09:02:10.603,175,2779888,0.0,16.76,0.0,0,0,0,2026-05-03T11:45:07.334+07:00
2022-04-23 16:57:08.367,286,1296593,0.0,131.2,0.0,0,0,0,2026-05-03T11:45:07.355+07:00
2022-05-03 12:01:38.148,856,3219008,4.014,0.0,0.0,1,0,0,2026-05-03T11:45:07.439+07:00
2022-04-26 10:19:28.393,619,1295009,0.662,24.433,0.0271,0,0,0,2026-05-03T11:45:07.481+07:00
2022-04-26 12:34:08.126,858,3676425,1.468,7.0,0.2097,0,0,0,2026-05-03T11:45:07.491+07:00
2022-04-24 18:55:30.507,715,3844641,55.735,204.233,0.2729,1,0,0,2026-05-03T11:45:07.501+07:00
2022-05-03 16:25:46.660,716,1871873,1.193,15.3,0.078,0,0,0,2026-05-03T11:45:07.512+07:00
2022-04-28 02:12:00.481,523,2117030,0.749,92.583,0.0081,0,0,0,2026-05-03T11:45:07.522+07:00
2022-04-26 08:52:36.850,543,2422515,1.936,117.4,0.0165,1,0,0,2026-05-03T11:45:07.543+07:00
2022-05-05 00:36:34.296,837,2073760,11.109,19.9,0.5582,1,0,0,2026-05-03T11:45:07.594+07:00
2022-04-26 00:54:58.436,809,1363623,13.856,10.8,1.0,1,0,0,2026-05-03T11:45:07.605+07:00
2022-04-26 11:20:38.988,455,697375,12.01,7.2,1.0,1,0,0,2026-05-03T11:45:07.677+07:00
2022-05-07 06:41:41.676,976,2418559,4.652,13.2,0.3524,0,0,0,2026-05-03T11:45:07.698+07:00
2022-05-07 18:11:11.213,829,1639808,0.0,11.933,0.0,0,0,0,2026-05-03T11:45:07.708+07:00
2022-05-05 22:50:32.312,879,817236,0.211,10.785,0.0196,0,0,0,2026-05-03T11:45:07.729+07:00
2022-04-27 15:29:27.898,315,4117864,12.088,180.266,0.0671,1,0,0,2026-05-03T11:45:07.739+07:00
2022-04-23 12:31:07.736,213,1505011,76.496,58.616,1.0,1,0,0,2026-05-03T11:45:07.770+07:00
2022-04-30 09:34:39.825,202,552058,1.004,0.0,0.0,0,0,0,2026-05-03T11:45:07.780+07:00
2022-05-04 04:03:17.040,541,2569344,98.313,102.583,0.9584,1,0,1,2026-05-03T11:45:07.801+07:00
2022-05-02 15:34:14.572,232,2217411,8.396,10.439,0.8043,1,0,0,2026-05-03T11:45:07.843+07:00
2022-04-25 01:15:41.113,995,3345782,0.0,27.066,0.0,0,0,0,2026-05-03T11:45:07.896+07:00
2022-05-06 23:27:18.256,246,2710493,0.0,27.783,0.0,0,0,0,2026-05-03T11:45:07.906+07:00
2022-04-28 22:05:17.661,111,4048226,2.955,61.5,0.048,0,0,0,2026-05-03T11:44:04.588+07:00
2022-05-03 11:56:38.492,954,1321506,0.914,71.79,0.0127,0,0,0,2026-05-03T11:44:04.599+07:00
2022-05-08 12:05:08.286,346,1569751,9.363,8.266,1.0,1,0,0,2026-05-03T11:44:04.630+07:00
2022-05-04 12:18:29.569,308,354697,1.377,7.883,0.1747,0,0,0,2026-05-03T11:44:04.661+07:00
2022-05-05 03:17:15.351,830,797712,48.759,35.016,1.0,1,0,0,2026-05-03T11:44:04.671+07:00
2022-04-23 16:02:39.012,525,86618,2.474,0.0,0.0,0,0,0,2026-05-03T11:44:04.765+07:00
2022-05-05 23:43:34.416,879,1294292,0.031,8.6,0.0036,0,0,0,2026-05-03T11:44:04.827+07:00
2022-05-02 01:49:53.505,986,4214134,5.714,46.0,0.1242,0,0,0,2026-05-03T11:44:04.837+07:00
2022-04-29 10:19:23.799,725,699080,0.979,0.0,0.0,0,0,0,2026-05-03T11:44:04.858+07:00
2022-05-07 03:27:58.452,594,4035771,1.25,96.9,0.0129,0,0,0,2026-05-03T11:44:04.879+07:00
2022-05-02 23:12:03.580,407,1906828,0.0,9.683,0.0,0,0,0,2026-05-03T11:44:04.889+07:00
2022-05-02 15:26:38.929,16,3981552,1.258,18.283,0.0688,0,0,0,2026-05-03T11:44:04.900+07:00
2022-04-29 10:41:45.790,677,1361786,11.702,14.482,0.808,1,0,0,2026-05-03T11:44:04.993+07:00
2022-05-07 11:28:47.737,672,1469266,2.076,42.166,0.0492,0,0,0,2026-05-03T11:44:05.065+07:00
2022-05-06 04:42:19.003,292,2232898,12.837,75.466,0.1701,1,0,0,2026-05-03T11:44:05.168+07:00
2022-04-30 07:56:56.517,323,2564503,2.382,10.966,0.2172,0,0,0,2026-05-03T11:44:05.231+07:00
2022-05-01 15:19:04.010,967,3471455,160.759,159.766,1.0,1,0,0,2026-05-03T11:44:05.314+07:00
2022-05-06 14:06:56.727,134,2829615,19.386,18.375,1.0,1,0,0,2026-05-03T11:44:05.365+07:00
2022-05-07 11:24:33.325,954,3391715,0.0,8.0,0.0,0,0,0,2026-05-03T11:44:05.438+07:00
2022-05-04 18:28:34.855,50,1861874,15.692,126.084,0.1245,1,0,0,2026-05-03T11:44:05.469+07:00
2022-04-27 23:57:10.047,191,681051,1.88,12.733,0.1476,0,0,0,2026-05-03T11:44:05.479+07:00
2022-04-22 10:08:28.862,882,2414382,32.184,10.41,1.0,1,0,0,2026-05-03T11:44:05.500+07:00
2022-05-05 16:18:14.356,824,1165579,6.895,0.0,0.0,0,0,0,2026-05-03T11:44:05.575+07:00
2022-05-05 06:44:17.779,434,1626753,0.0,356.184,0.0,0,0,0,2026-05-03T11:44:05.585+07:00
2022-05-02 09:46:42.105,225,3950865,11.658,14.266,0.8172,1,0,0,2026-05-03T11:44:05.596+07:00
2022-05-07 14:54:36.398,295,2200990,0.0,147.133,0.0,0,0,0,2026-05-03T11:44:05.628+07:00
2022-05-06 00:51:32.655,879,677421,0.298,7.066,0.0422,0,0,0,2026-05-03T11:44:05.638+07:00
2022-05-02 15:42:00.031,76,1614233,0.0,38.0,0.0,0,0,0,2026-05-03T11:44:05.660+07:00
2022-04-23 07:59:39.786,739,1120889,0.0,423.433,0.0,0,0,0,2026-05-03T11:44:05.701+07:00
2022-04-29 13:02:46.910,559,1351710,1.554,259.731,0.006,0,0,0,2026-05-03T11:44:05.712+07:00
2022-04-28 01:26:44.716,211,1407708,14.075,0.0,0.0,1,0,0,2026-05-03T11:44:05.753+07:00
2022-05-03 16:24:16.751,702,2933945,0.0,7.683,0.0,0,0,0,2026-05-03T11:44:05.836+07:00
2022-05-03 00:47:11.605,797,503153,4.341,86.52,0.0502,0,0,0,2026-05-03T11:44:05.857+07:00
2022-04-30 19:12:45.153,169,3497746,4.641,11.84,0.392,0,0,0,2026-05-03T11:44:05.867+07:00
2022-05-06 06:10:59.964,681,3862830,2.224,27.9,0.0797,0,0,0,2026-05-03T11:44:05.877+07:00
2022-04-29 23:36:06.084,68,2563666,2.62,70.32,0.0373,0,0,0,2026-05-03T11:44:05.888+07:00
2022-04-27 00:16:59.562,787,192145,26.197,0.0,0.0,1,0,0,2026-05-03T11:44:05.909+07:00
2022-04-21 18:54:01.605,791,439468,4.353,324.266,0.0134,0,0,0,2026-05-03T11:44:05.930+07:00
2022-04-30 08:08:23.140,403,1511975,76.808,439.76,0.1747,1,0,0,2026-05-03T11:44:05.950+07:00
2022-05-06 11:56:55.723,473,3629705,4.427,138.95,0.0319,0,0,0,2026-05-03T11:44:05.981+07:00
2022-04-30 02:37:46.139,106,2708772,23.519,36.033,0.6527,1,0,0,2026-05-03T11:44:05.992+07:00
2022-04-25 10:06:50.374,695,1738220,10.455,10.266,1.0,1,0,0,2026-05-03T11:44:06.002+07:00
